('GRO73461', 'ELE17451') 0.16102165463631316
('GRO44993', 'DAI62779') 0.16093880972338642
('ELE20398', 'ELE17451') 0.1608695652173913
('ELE20398', 'GRO73461') 0.1608695652173913
('SNA59061', 'ELE17451') 0.1607717041800643
('DAI62779', 'FRO40251') 0.16049197540122995
('FRO19221', 'ELE21353') 0.16041397153945666
('ELE53126', 'GRO32086') 0.16009557945041816
('DAI22896', 'SNA80324') 0.15996718621821165
('GRO94758', 'DAI85309') 0.15983881799865682
('FRO79022', 'GRO56726') 0.15978695073235685
('GRO38814', 'ELE32164') 0.15976331360946747
('GRO61133', 'FRO40251') 0.15972747918243754
('FRO99783', 'FRO35904') 0.15968586387434555
('FRO80039', 'ELE17451') 0.1594267801164353
('SNA18336', 'GRO15017') 0.15937940761636107
('GRO71621', 'GRO73461') 0.15885416666666666
('ELE87456', 'GRO73461') 0.15877862595419848
('ELE37770', 'ELE17451') 0.15873015873015872
('GRO38983', 'ELE66600') 0.15852205005959474
('DAI22896', 'ELE17451') 0.1583264971287941
('GRO38814', 'SNA80324') 0.15828402366863906
('GRO61133', 'ELE17451') 0.15821347464042393
('DAI83948', 'GRO88511') 0.1578313253012048
('GRO56726', 'FRO31317') 0.15751121076233185
('ELE74009', 'DAI75645') 0.15748898678414097
('FRO92261', 'SNA99873') 0.15737704918032788
('GRO56989', 'DAI31081') 0.15725190839694655
('SNA96271', 'ELE17451') 0.15675675675675677
('SNA55762', 'FRO40251') 0.15674362089914945
('GRO99222', 'FRO40251') 0.15673289183222958
('FRO98729', 'SNA55762') 0.1566265060240964
('GRO32086', 'ELE53126') 0.15654205607476634
('DAI87448', 'DAI85309') 0.1561771561771562
('GRO73461', 'SNA80324') 0.15602443087173792
('ELE37048', 'ELE32164') 0.15586034912718205
('GRO15017', 'SNA80324') 0.15529411764705883
('DAI48891', 'GRO36567') 0.15515151515151515
('SNA55762', 'DAI75645') 0.15492102065613608
('FRO75586', 'ELE20847') 0.15485564304461943
('SNA80324', 'GRO85051') 0.15473061760840998
('SNA90094', 'DAI75645') 0.15467625899280577
('ELE56788', 'ELE17451') 0.1546468401486989
('GRO15017', 'FRO40251') 0.15450980392156863
('GRO94758', 'FRO40251') 0.1544660846205507
('GRO61133', 'DAI75645') 0.15442846328538987
('ELE53126', 'FRO40251') 0.15412186379928317
('FRO31317', 'ELE17451') 0.15407725321888413
('ELE17451', 'SNA80324') 0.15406451612903227
('SNA90094', 'DAI85309') 0.1539568345323741
('GRO36567', 'DAI48891') 0.15384615384615385
('DAI49199', 'SNA99873') 0.1536144578313253
('ELE66600', 'FRO78087') 0.1535318155283129
('GRO88511', 'DAI83948') 0.15321637426900586
('SNA38068', 'DAI75645') 0.15289765721331688
('SNA96271', 'ELE26917') 0.15289575289575288
('GRO56989', 'FRO40251') 0.15267175572519084
('GRO94758', 'ELE17451') 0.1524513096037609
('DAI22177', 'GRO73461') 0.1524277811923786
('GRO59710', 'GRO73461') 0.15219560878243513
('FRO98729', 'ELE26917') 0.15210843373493976
('SNA40784', 'SNA99873') 0.15176470588235294
('ELE11111', 'ELE32164') 0.15166461159062886
('SNA38068', 'SNA80324') 0.15166461159062886
('GRO81087', 'SNA80324') 0.15163934426229508
('GRO61133', 'GRO81087') 0.1514004542013626
('GRO71621', 'ELE17451') 0.15104166666666666
('ELE26917', 'FRO40251') 0.15095986038394416
('DAI85309', 'GRO46854') 0.15089402529437418
('FRO98729', 'ELE66600') 0.15060240963855423
('FRO79022', 'DAI83733') 0.15046604527296936
('ELE34057', 'DAI62779') 0.15043653458697112
('SNA38068', 'ELE62598') 0.1504315659679408
('GRO38814', 'SNA45677') 0.15014792899408283
('GRO71621', 'FRO40251') 0.15
('DAI31081', 'SNA80324') 0.14988104678826328
('ELE74009', 'FRO40251') 0.14977973568281938
('ELE17451', 'GRO73461') 0.14967741935483872
('SNA47306', 'SNA45677') 0.14964028776978416
('ELE11111', 'ELE17451') 0.14919852034525277
('ELE20847', 'FRO92469') 0.1491442542787286
('GRO35122', 'FRO40251') 0.14906103286384975
('GRO35122', 'GRO56726') 0.14906103286384975
('DAI35347', 'ELE17451') 0.1490566037735849
('FRO66272', 'DAI85309') 0.1488673139158576
('DAI31081', 'GRO59710') 0.14829500396510706
('GRO88324', 'SNA80324') 0.14825174825174825
('SNA47306', 'GRO73461') 0.14820143884892087
('FRO53271', 'DAI75645') 0.14788732394366197
('ELE62598', 'GRO59710') 0.14783821478382148
('DAI63921', 'FRO85978') 0.14777213761985336
('DAI88807', 'ELE32164') 0.1474164133738602
('DAI85309', 'GRO73461') 0.1474051460968164
('SNA47306', 'GRO36567') 0.14676258992805755
('DAI48891', 'ELE17451') 0.14666666666666667
('ELE12792', 'FRO40251') 0.1466346153846154
('GRO94758', 'SNA80324') 0.14640698455339154
('ELE68605', 'ELE32164') 0.14634146341463414
('ELE34057', 'GRO73461') 0.14573539288112827
('SNA38068', 'GRO59710') 0.14549938347718866
('GRO21487', 'FRO53271') 0.14515366430260046
('GRO69543', 'ELE17451') 0.14512471655328799
('GRO69543', 'GRO21487') 0.14512471655328799
('SNA90094', 'FRO40251') 0.1446043165467626
('DAI92600', 'ELE32164') 0.1443850267379679
('DAI75645', 'GRO85051') 0.14437134502923976
('SNA95666', 'GRO73461') 0.14427860696517414
('ELE20847', 'FRO75586') 0.14425427872860636
('ELE86561', 'DAI63921') 0.14421768707482993
('ELE59935', 'DAI63921') 0.14416475972540047
('GRO46854', 'GRO56726') 0.14407744874715261
('SNA18336', 'GRO81087') 0.14386459802538787
('DAI42493', 'GRO73461') 0.14385614385614387
('FRO92469', 'ELE20847') 0.143698468786808
('ELE37048', 'ELE74482') 0.1433915211970075
('ELE53126', 'ELE37770') 0.14336917562724014
('FRO73056', 'DAI62779') 0.14285714285714285
('DAI43223', 'GRO73461') 0.14263565891472868
('SNA18336', 'DAI75645') 0.14245416078984485
('GRO64900', 'FRO40251') 0.14244741873804972
('FRO78087', 'ELE17451') 0.14239059438275636
('SNA40784', 'DAI85309') 0.1423529411764706
('SNA99873', 'GRO73461') 0.14210273643783006
('SNA96271', 'ELE20847') 0.14208494208494207
('ELE74009', 'ELE32164') 0.1420704845814978
('DAI42493', 'ELE92920') 0.14185814185814186
('DAI48891', 'GRO73461') 0.14181818181818182
('GRO56726', 'GRO46854') 0.14181614349775784
('ELE86561', 'DAI62779') 0.1414965986394558
('DAI91290', 'GRO73461') 0.14147627416520211
('FRO99783', 'ELE17451') 0.14136125654450263
('ELE17451', 'DAI75645') 0.14116129032258065
('FRO19221', 'GRO71621') 0.1410090556274256
('GRO81087', 'GRO73461') 0.14098360655737704
('GRO61133', 'ELE32164') 0.14080242240726723
('GRO36567', 'GRO73461') 0.140625
('GRO71621', 'DAI85309') 0.140625
('DAI48891', 'DAI83733') 0.1406060606060606
('FRO78087', 'FRO40251') 0.1404310907903331
('FRO66272', 'DAI22177') 0.14023732470334413
('FRO53271', 'ELE53126') 0.14014084507042254
('DAI87448', 'ELE30933') 0.13986013986013987
('FRO31317', 'DAI35347') 0.13948497854077252
('ELE12792', 'GRO73461') 0.13942307692307693
('DAI95741', 'FRO40251') 0.13895216400911162
('ELE59935', 'FRO80039') 0.13882532418001525
('SNA40784', 'ELE32164') 0.1388235294117647
('FRO92261', 'ELE17451') 0.13879781420765028
('SNA88283', 'GRO30386') 0.13872832369942195
('DAI87448', 'DAI83733') 0.1386946386946387
('DAI55148', 'GRO73461') 0.13846153846153847
('GRO56726', 'FRO40251') 0.1384529147982063
('DAI62779', 'SNA80324') 0.13844307784610768
('DAI48891', 'GRO94758') 0.13818181818181818
('ELE59935', 'ELE17451') 0.13806254767353165
('SNA59903', 'GRO73461') 0.13804713804713806
('FRO53271', 'SNA80324') 0.13802816901408452
('DAI31081', 'GRO69543') 0.1379857256145916
('ELE66810', 'FRO41939') 0.13789039481437831
('DAI95741', 'GRO73461') 0.1378132118451025
('DAI62779', 'DAI85309') 0.13769311534423279
('DAI55148', 'ELE32164') 0.13743589743589743
('FRO85978', 'SNA93860') 0.13712200208550573
('ELE92920', 'DAI75645') 0.13700918964076858
('GRO94758', 'ELE32164') 0.13700470114170585
('ELE26917', 'ELE17451') 0.13699825479930192
('DAI22896', 'FRO31317') 0.13699753896636588
('DAI48891', 'ELE78169') 0.13696969696969696
('SNA95666', 'FRO78087') 0.13681592039800994
('DAI95741', 'SNA90094') 0.1366742596810934
('GRO46854', 'FRO85978') 0.1366742596810934
('FRO85978', 'DAI63921') 0.13660062565172054
('DAI55911', 'GRO85051') 0.13655030800821355
('SNA88283', 'GRO73461') 0.13641618497109825
('GRO94758', 'DAI75645') 0.13633310946944258
('DAI91290', 'SNA80324') 0.13620386643233742
('ELE86561', 'SNA45677') 0.1360544217687075
('GRO69543', 'FRO31317') 0.1360544217687075
('FRO31317', 'ELE74482') 0.13605150214592274
('SNA45677', 'ELE91337') 0.1360488798370672
('ELE74482', 'FRO40251') 0.13601823708206687
('DAI42493', 'ELE74009') 0.13586413586413587
('DAI92600', 'GRO59710') 0.1358288770053476
('GRO36567', 'FRO40251') 0.13581730769230768
('GRO64900', 'ELE74009') 0.13575525812619502
('DAI22896', 'ELE74009') 0.13535684987694832
('DAI91290', 'GRO30386') 0.13532513181019332
('FRO53271', 'GRO73461') 0.1352112676056338
('SNA96271', 'DAI75645') 0.13513513513513514
('ELE91337', 'GRO73461') 0.13498836307214895
('GRO73461', 'ELE32164') 0.13492504164353136
('SNA55762', 'GRO73461') 0.13487241798298907
('GRO64900', 'ELE91337') 0.13479923518164436
('GRO64900', 'GRO73461') 0.13479923518164436
('SNA80324', 'ELE20847') 0.13469119579500657
('SNA59903', 'ELE32164') 0.13468013468013468
('FRO85978', 'SNA99873') 0.13451511991657977
('ELE92920', 'GRO15017') 0.13450292397660818
('ELE20847', 'ELE26917') 0.13447432762836187
('DAI55148', 'DAI85309') 0.13435897435897437
('ELE66810', 'GRO73461') 0.13435474366529168
('GRO15017', 'ELE17451') 0.13411764705882354
('DAI87448', 'FRO85978') 0.13403263403263405
('ELE74482', 'ELE32164') 0.1337386018237082
('SNA96271', 'FRO80039') 0.1335907335907336
('DAI48891', 'DAI63921') 0.13333333333333333
('SNA72163', 'ELE74009') 0.13302752293577982
('SNA99873', 'FRO31317') 0.1329812770043207
('FRO32293', 'FRO40251') 0.13278495887191538
('GRO24246', 'DAI62779') 0.13241525423728814
('DAI62779', 'DAI75645') 0.13229338533073345
('GRO71621', 'SNA80324') 0.13229166666666667
('ELE37048', 'SNA80324') 0.13216957605985039
('ELE37048', 'SNA99873') 0.13216957605985039
('GRO88511', 'FRO40251') 0.13216374269005848
('FRO78087', 'ELE32164') 0.131939908556499
('ELE17451', 'ELE32164') 0.1318709677419355
('FRO66272', 'DAI63921') 0.13160733549083065
('DAI62779', 'ELE92920') 0.13154342282885856
('DAI83733', 'GRO73461') 0.1314252336448598
('DAI83948', 'ELE32164') 0.13132530120481928
('SNA72163', 'ELE32164') 0.13119266055045872
('FRO16142', 'GRO59710') 0.1310418904403867
('ELE12792', 'DAI75645') 0.1310096153846154
('SNA90094', 'ELE17451') 0.13093525179856116
('SNA96271', 'SNA30533') 0.1305019305019305
('DAI55911', 'ELE17451') 0.13039014373716631
('GRO35122', 'DAI75645') 0.13028169014084506
('ELE53126', 'ELE74482') 0.13022700119474312
('DAI83948', 'ELE26917') 0.13012048192771083
('GRO30386', 'DAI75645') 0.1298913043478261
('DAI42493', 'SNA18336') 0.12987012987012986
('SNA99873', 'ELE17451') 0.12962073931829093
('SNA45677', 'GRO73461') 0.1295315682281059
('GRO61133', 'SNA80324') 0.12944738834216502
('DAI92600', 'FRO40251') 0.12941176470588237
('DAI87448', 'ELE17451') 0.12937062937062938
('SNA93860', 'ELE17451') 0.12935323383084577
('GRO30386', 'SNA80324') 0.12934782608695652
('DAI88807', 'DAI75645') 0.12917933130699089
('ELE14480', 'FRO40251') 0.12903225806451613
('FRO32293', 'ELE17451') 0.12867215041128086
('GRO15017', 'ELE26917') 0.12862745098039216
('ELE74482', 'ELE17451') 0.128419452887538
('ELE74009', 'SNA45677') 0.12830396475770925
('SNA55762', 'DAI85309') 0.12818955042527339
('FRO53271', 'ELE17451') 0.12816901408450704
('SNA95666', 'ELE66600') 0.1281094527363184
('SNA62128', 'ELE32164') 0.12805474095796676
('SNA45677', 'FRO85978') 0.12790224032586558
('ELE66600', 'ELE32244') 0.12784588441331
('DAI85309', 'DAI83733') 0.12778020061055387
('DAI31081', 'FRO53271') 0.12767644726407612
('ELE74482', 'GRO73461') 0.1276595744680851
('FRO53271', 'GRO32086') 0.12746478873239436
('ELE14480', 'ELE17451') 0.12728857890148212
('ELE66600', 'GRO73461') 0.12726211325160536
('FRO92469', 'DAI55148') 0.127208480565371
('ELE74009', 'ELE17451') 0.12720264317180616
('GRO15017', 'FRO85978') 0.12705882352941175
('SNA59903', 'DAI92600') 0.12682379349046016
('FRO16142', 'DAI88807') 0.1267454350161117
('SNA72163', 'GRO30386') 0.12660550458715597
('GRO46854', 'FRO79022') 0.1264236902050114
('DAI22896', 'FRO40251') 0.12633305988515175
('GRO15017', 'ELE92920') 0.12627450980392158
('GRO94758', 'GRO71621') 0.1262592343854936
('FRO66272', 'ELE17451') 0.1262135922330097
('GRO32086', 'ELE17451') 0.1261682242990654
('GRO24246', 'SNA30859') 0.1260593220338983
('FRO53271', 'GRO59710') 0.126056338028169
('SNA45677', 'FRO40251') 0.12586558044806517
('SNA93860', 'DAI75645') 0.1257995735607676
('SNA59903', 'DAI42083') 0.12570145903479238
('ELE56788', 'FRO40251') 0.12565055762081784
('ELE53126', 'ELE32164') 0.12544802867383512
('FRO78087', 'GRO73461') 0.12540822991508818
('FRO31317', 'FRO40251') 0.12532188841201716
('FRO85978', 'GRO46854') 0.1251303441084463
('GRO32086', 'ELE32164') 0.125
('DAI42493', 'SNA80324') 0.12487512487512488
('DAI62779', 'ELE32164') 0.1247937603119844
('DAI22177', 'ELE17451') 0.12476951444376153
('ELE11111', 'GRO94758') 0.12453760789149199
('ELE17451', 'DAI85309') 0.12438709677419355
('SNA99873', 'FRO85978') 0.12385981757081133
('DAI85309', 'FRO40251') 0.12385521151330135
('SNA45677', 'ELE17451') 0.12382892057026476
('GRO69543', 'DAI88807') 0.1235827664399093
('DAI87448', 'ELE34057') 0.12354312354312354
('DAI63921', 'GRO73461') 0.12351945854483926
('FRO92261', 'FRO40251') 0.12349726775956284
('DAI85309', 'SNA45677') 0.12341910161360663
('ELE74009', 'SNA80324') 0.12334801762114538
('GRO64900', 'FRO85978') 0.12332695984703633
('ELE11111', 'GRO59710') 0.12330456226880394
('ELE53126', 'GRO59710') 0.12305854241338113
('FRO66272', 'FRO43226') 0.12297734627831715
('GRO32086', 'DAI75645') 0.12266355140186916
('GRO32086', 'ELE55848') 0.12266355140186916
('GRO36567', 'SNA47306') 0.12259615384615384
('FRO16142', 'GRO38814') 0.12244897959183673
('DAI87448', 'FRO40251') 0.12237762237762238
('SNA40784', 'ELE17451') 0.1223529411764706
('GRO56726', 'ELE17451') 0.12219730941704036
('SNA62128', 'FRO40251') 0.12218963831867058
('DAI55911', 'ELE32164') 0.12217659137577003
('DAI91290', 'ELE32164') 0.12214411247803164
('SNA55762', 'SNA80324') 0.1221142162818955
('DAI42493', 'FRO31317') 0.12187812187812187
('GRO30386', 'FRO40251') 0.12173913043478261
('GRO38983', 'SNA96271') 0.12157330154946365
('SNA55952', 'FRO85978') 0.12157221206581353
('ELE12792', 'FRO80039') 0.12139423076923077
('ELE26917', 'DAI75645') 0.1212914485165794
('FRO35904', 'ELE12845') 0.12116991643454039
('GRO85051', 'GRO73461') 0.12108731466227347
('DAI92600', 'SNA59903') 0.12085561497326203
('GRO15017', 'SNA99873') 0.1207843137254902
('ELE17451', 'GRO30386') 0.1207741935483871
('DAI95741', 'DAI75645') 0.12072892938496584
('ELE53126', 'SNA80324') 0.12066905615292713
('FRO31317', 'GRO56726') 0.12060085836909872
('GRO38983', 'SNA45677') 0.12038140643623362
('GRO85051', 'ELE26917') 0.12026359143327842
('ELE91337', 'DAI63921') 0.12024825446082234
('SNA72163', 'DAI75645') 0.12018348623853212
('GRO15017', 'ELE74009') 0.12
('GRO81087', 'GRO59710') 0.11967213114754098
('GRO46854', 'FRO40251') 0.11958997722095673
('ELE92920', 'DAI23334') 0.11946532999164577
('SNA90094', 'GRO46854') 0.11942446043165468
('GRO56726', 'DAI85309') 0.11939461883408072
('GRO32086', 'GRO73461') 0.1191588785046729
('GRO32086', 'SNA99873') 0.1191588785046729
('DAI55911', 'GRO73461') 0.11909650924024641
('GRO46854', 'ELE17451') 0.11902050113895217
('GRO46854', 'GRO21487') 0.11902050113895217
('FRO31317', 'SNA99873') 0.11888412017167382
('DAI92600', 'FRO80039') 0.11871657754010695
('FRO66272', 'GRO73461') 0.1186623516720604
('ELE92920', 'DAI42493') 0.11862990810359231
('DAI83733', 'FRO40251') 0.1185747663551402
('GRO73461', 'GRO38814') 0.11854525263742366
('DAI95741', 'GRO56726') 0.11845102505694761
('GRO38814', 'ELE17451') 0.11834319526627218
('GRO71621', 'SNA45677') 0.11822916666666666
('GRO69543', 'GRO30386') 0.11791383219954649
('DAI42493', 'DAI88807') 0.11788211788211789
('ELE92920', 'GRO59710') 0.11779448621553884
('GRO59710', 'DAI42493') 0.11776447105788423
('DAI85309', 'GRO71621') 0.11774967291757522
('DAI87448', 'ELE91337') 0.11771561771561771
('DAI87448', 'GRO21487') 0.11771561771561771
('ELE14480', 'ELE32164') 0.11769834350479512
('GRO15017', 'SNA45677') 0.11764705882352941
('GRO24246', 'GRO56726') 0.11758474576271187
('FRO32293', 'GRO73461') 0.11750881316098707
('ELE99737', 'SNA45677') 0.11741424802110818
('GRO35122', 'ELE32164') 0.11737089201877934
('ELE74009', 'SNA95666') 0.11729074889867841
('SNA93860', 'GRO21487') 0.11727078891257996
('DAI43223', 'GRO94758') 0.11705426356589148
('ELE92920', 'GRO81087') 0.11695906432748537
('GRO88511', 'GRO73461') 0.11695906432748537
('DAI42493', 'DAI85309') 0.11688311688311688
('SNA45677', 'GRO94758') 0.1164969450101833
('ELE26917', 'SNA80324') 0.11649214659685864
('ELE91337', 'DAI22177') 0.11636927851047324
('DAI95741', 'ELE17451') 0.11617312072892938
('GRO38814', 'GRO21487') 0.11612426035502958
('DAI35347', 'ELE32164') 0.1160377358490566
('DAI55911', 'ELE26917') 0.11601642710472279
('SNA93860', 'GRO46854') 0.11584932480454868
('GRO69543', 'SNA80324') 0.11564625850340136
('SNA80324', 'FRO92469') 0.11563731931668857
('SNA45677', 'DAI85309') 0.11527494908350305
('SNA90094', 'GRO73461') 0.11510791366906475
('FRO40251', 'DAI88079') 0.11491883535171347
('GRO81087', 'ELE92920') 0.11475409836065574
('GRO85051', 'ELE20847') 0.11449752883031301
('DAI83733', 'SNA80324') 0.11448598130841121
('DAI92600', 'GRO21487') 0.1144385026737968
('SNA93860', 'ELE59028') 0.11442786069651742
('ELE66600', 'FRO40251') 0.11441914769410391
('SNA90094', 'ELE32164') 0.11438848920863309
('ELE91337', 'GRO46854') 0.11404189294026378
('GRO64900', 'GRO38814') 0.11376673040152964
('GRO64900', 'SNA80324') 0.11376673040152964
('FRO92261', 'GRO71621') 0.11366120218579236
('ELE59935', 'GRO46854') 0.11365369946605644
('FRO53271', 'DAI31081') 0.11338028169014085
('DAI91290', 'DAI75645') 0.11335676625659051
('SNA59903', 'GRO59710') 0.11335578002244669
('DAI85309', 'ELE32164') 0.11295246402093327
('SNA90094', 'GRO71621') 0.11294964028776978
('GRO15017', 'FRO31317') 0.11294117647058824
('ELE74009', 'ELE26917') 0.11288546255506608
('ELE34057', 'ELE17451') 0.11282740094022835
('GRO94758', 'GRO73461') 0.11282740094022835
('FRO35904', 'GRO73461') 0.11281337047353761
('FRO92261', 'SNA80324') 0.11256830601092896
('SNA55952', 'ELE17451') 0.11243144424131626
('SNA90094', 'SNA45677') 0.11223021582733812
('DAI75645', 'ELE20847') 0.1118421052631579
('FRO40251', 'ELE20847') 0.11182684875032209
('SNA55762', 'SNA45677') 0.1117861482381531
('FRO78087', 'DAI75645') 0.11169170476812541
('GRO21487', 'ELE17451') 0.11158392434988179
('FRO85978', 'ELE91337') 0.11157455683003129
('FRO80039', 'FRO40251') 0.11150918047469771
('GRO99222', 'SNA80324') 0.11147902869757174
('FRO35904', 'FRO85978') 0.11142061281337047
('SNA80324', 'DAI55148') 0.11136662286465178
('ELE59935', 'DAI85309') 0.11136536994660565
('ELE26917', 'GRO73461') 0.11125654450261781
('DAI22177', 'FRO40251') 0.11124769514443761
('SNA96271', 'ELE66600') 0.11119691119691119
('SNA96271', 'GRO46854') 0.11119691119691119
('FRO78087', 'SNA80324') 0.11103853690398433
('SNA72163', 'SNA93860') 0.11100917431192661
('GRO38814', 'GRO59710') 0.11094674556213018
('DAI88807', 'FRO40251') 0.11094224924012158
('GRO30386', 'ELE32164') 0.1108695652173913
('SNA90094', 'SNA80324') 0.11079136690647481
('ELE56788', 'DAI85309') 0.11078066914498141
('DAI55148', 'FRO92469') 0.11076923076923077
('SNA62128', 'GRO59710') 0.1104594330400782
('DAI83733', 'GRO46854') 0.11039719626168225
('ELE66600', 'ELE26917') 0.11033274956217162
('GRO30386', 'FRO31317') 0.11032608695652174
('FRO31317', 'FRO53271') 0.11030042918454935
('ELE56788', 'SNA80324') 0.1100371747211896
('FRO85978', 'GRO21487') 0.11001042752867571
('GRO71621', 'DAI75645') 0.10989583333333333
('GRO44993', 'FRO40251') 0.10980720871751885
('GRO73461', 'FRO31317') 0.10966129927817879
('ELE66810', 'ELE32164') 0.10960518562168532
('SNA45677', 'SNA96271') 0.10957230142566192
('GRO85051', 'DAI55911') 0.10955518945634267
('SNA93860', 'ELE32164') 0.10945273631840796
('ELE32164', 'DAI31081') 0.1094352858646089
('ELE91337', 'GRO64900') 0.10938712179984485
('GRO46854', 'DAI63921') 0.10933940774487472
('DAI75645', 'DAI55148') 0.10928362573099415
('GRO21487', 'ELE32164') 0.10874704491725769
('DAI88807', 'SNA80324') 0.10866261398176291
('ELE91337', 'ELE66600') 0.10861132660977502
('ELE92920', 'ELE74009') 0.1086048454469507
('ELE56788', 'ELE32164') 0.10855018587360594
('SNA62128', 'GRO73461') 0.10850439882697947
('ELE59935', 'GRO30386') 0.10831426392067124
('DAI63921', 'GRO46854') 0.10829103214890017
('GRO46854', 'DAI75645') 0.1082004555808656
('GRO24246', 'ELE14480') 0.10805084745762712
('GRO64900', 'ELE17451') 0.10803059273422562
('GRO73461', 'GRO46854') 0.10799555802332038
('ELE74482', 'GRO30386') 0.10790273556231003
('DAI42493', 'GRO21487') 0.10789210789210789
('ELE91337', 'DAI83733') 0.1078355314197052
('GRO46854', 'DAI83733') 0.10763097949886105
('GRO61133', 'DAI85309') 0.10749432248296745
('SNA72163', 'GRO38814') 0.10733944954128441
('SNA96271', 'DAI85309') 0.10733590733590734
('SNA93860', 'FRO19221') 0.10732054015636106
('GRO44993', 'SNA45677') 0.10729253981559095
('GRO64900', 'ELE26917') 0.10707456978967496
('ELE91337', 'GRO21487') 0.10705973622963538
('SNA55952', 'GRO73461') 0.10694698354661791
('ELE99737', 'ELE32164') 0.10686015831134564
('GRO94758', 'GRO59710') 0.10678307588985897
('GRO61133', 'GRO46854') 0.10673732021196064
('SNA93860', 'SNA80324') 0.10660980810234541
('DAI35347', 'FRO80039') 0.10660377358490566
('DAI63921', 'ELE59935') 0.1065989847715736
('FRO35904', 'FRO40251') 0.10654596100278552
('SNA72163', 'SNA80324') 0.10642201834862386
('DAI88807', 'GRO21487') 0.10638297872340426
('GRO21487', 'SNA80324') 0.10638297872340426
('DAI62779', 'GRO30386') 0.1063446827658617
('DAI31081', 'DAI88807') 0.10626486915146709
('ELE34057', 'SNA45677') 0.1061114842175957
('DAI63921', 'ELE17451') 0.10603496897913142
('GRO61133', 'GRO59710') 0.10598031794095382
('ELE74009', 'GRO59710') 0.10572687224669604
('DAI22177', 'DAI85309') 0.1057160417947142
('DAI88807', 'FRO53271') 0.10562310030395136
('DAI88807', 'GRO59710') 0.10562310030395136
('GRO73461', 'GRO30386') 0.10549694614103276
('DAI31081', 'GRO21487') 0.10547184773988898
('DAI91290', 'DAI63921') 0.1054481546572935
('ELE17451', 'GRO59710') 0.10529032258064516
('SNA55952', 'FRO40251') 0.10511882998171847
('DAI35347', 'ELE26917') 0.10471698113207548
('DAI75645', 'ELE74009') 0.10453216374269006
('ELE66810', 'SNA99873') 0.10430170889805539
('GRO38814', 'ELE74009') 0.10428994082840237
('SNA45677', 'SNA80324') 0.10427698574338086
('ELE74482', 'DAI75645') 0.10410334346504559
('ELE34057', 'DAI85309') 0.10409670920080591
('FRO32293', 'ELE32164') 0.10399529964747356
('ELE91337', 'DAI85309') 0.10395655546935609
('DAI85309', 'GRO94758') 0.10379415612734409
('GRO61133', 'ELE74009') 0.10370931112793338
('ELE34057', 'ELE32164') 0.10342511752854265
('GRO81087', 'SNA45677') 0.10327868852459017
('GRO30386', 'GRO59710') 0.10326086956521739
('SNA99873', 'SNA45677') 0.10321651464234277
('FRO35904', 'ELE17451') 0.10306406685236769
('DAI42493', 'FRO53271') 0.1028971028971029
('GRO38814', 'GRO71621') 0.10281065088757396
('FRO78087', 'FRO85978') 0.10254735467015023
('SNA93860', 'GRO71621') 0.1023454157782516
('ELE99737', 'GRO73461') 0.10224274406332454
('ELE59935', 'FRO40251') 0.10221205186880244
('ELE26917', 'SNA45677') 0.10209424083769633
('DAI91290', 'DAI85309') 0.10193321616871705
('DAI91290', 'GRO81087') 0.10193321616871705
('FRO78087', 'DAI85309') 0.10189418680600915
('DAI88807', 'DAI31081') 0.10182370820668693
('FRO80039', 'SNA45677') 0.10165696372592924
('DAI83733', 'SNA45677') 0.10163551401869159
('SNA93860', 'DAI85309') 0.10163468372423597
('DAI75645', 'ELE26917') 0.10160818713450293
('DAI63921', 'DAI85309') 0.10152284263959391
('GRO61133', 'SNA99873') 0.10143830431491295
('GRO44993', 'SNA85241') 0.10142497904442582
('GRO94758', 'DAI43223') 0.10141034251175285
('GRO46854', 'SNA80324') 0.10136674259681093
('ELE74482', 'GRO59710') 0.10106382978723404
('DAI22896', 'FRO53271') 0.10090237899917966
('DAI43223', 'SNA45677') 0.10077519379844961
('GRO94758', 'ELE99737') 0.10073875083948959
('DAI31081', 'DAI22177') 0.1007137192704203
('GRO21487', 'DAI75645') 0.10070921985815603
('GRO44993', 'DAI75645') 0.10058675607711651
('SNA55952', 'DAI63921') 0.10054844606946983
('DAI63921', 'SNA45677') 0.10039481105470953
('GRO38814', 'GRO36567') 0.09985207100591716
('SNA45677', 'DAI75645') 0.09979633401221996
('GRO21487', 'FRO85978') 0.09976359338061466
('ELE56788', 'DAI22177') 0.09962825278810408
('GRO15017', 'ELE32164') 0.0996078431372549
('ELE99737', 'ELE17451') 0.09960422163588391
('FRO35904', 'SNA45677') 0.09958217270194986
('GRO64900', 'DAI75645') 0.0994263862332696
('SNA99873', 'FRO40251') 0.09937590014402305
('FRO78087', 'SNA45677') 0.09928151534944481
('GRO81087', 'DAI85309') 0.09918032786885246
('GRO81087', 'ELE26917') 0.09918032786885246
('ELE59935', 'DAI83733') 0.09916094584286804
('ELE17451', 'ELE92920') 0.09909677419354838
('ELE66810', 'FRO40251') 0.09899823217442545
('ELE99737', 'GRO94758') 0.09894459102902374
('GRO85051', 'GRO21487') 0.09884678747940692
('GRO21487', 'GRO46854') 0.09881796690307329
('SNA93860', 'FRO31317') 0.09879175550817342
('ELE92920', 'SNA80324') 0.0985797827903091
('DAI22177', 'FRO31317') 0.09834050399508297
('DAI22177', 'GRO46854') 0.09834050399508297
('ELE66600', 'ELE17451') 0.09807355516637478
